feature_id,map_id,polygon_id,area_ha,bec_group,bec_zone_code,bec_subzone,bec_variant,bec_phase,stratum_code,species_combo,estimated_site_index,si_class,au_id,selected_top_90_stratum,for_mgmt_land_base_ind,bclcs_level_1,bclcs_level_2,bclcs_level_3,bclcs_level_4,bclcs_level_5,est_site_index_species_cd,crown_closure,basal_area_75,stems_per_ha_75,est_age_spp1,est_height_spp1,est_age_spp2,est_height_spp2,species_cd_1,species_cd_2,species_cd_3,species_cd_4,species_cd_5,species_cd_6,species_pct_1,species_pct_2,species_pct_3,species_pct_4,species_pct_5,species_pct_6
19329759,102I050,4078765,1.195843,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,27.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,1000.0,8.0,2.6,8.0,2.5,CW,HW,,,,,80.0,20.0,,,,
19330019,102I060,18460113,2.526135,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,17.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,60.0,75.00004,150.0,300.0,38.0,,,CW,HW,,,,,90.0,10.0,,,,
19330212,102I060,69335002,7.909553,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,19.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,50.0,75.00001,575.0,190.0,37.0,,,CW,HW,SS,,,,55.0,35.0,10.0,,,
19330383,102I060,77895910,3.765801,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,10.0,7.0,59.0,190.0,38.0,,,CW,HW,,,,,65.0,35.0,,,,
19330490,102I050,8088773,0.184727,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,27.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,4720.0,9.0,1.5,6.0,1.5,CW,HW,SS,,,,50.0,30.0,20.0,,,
19333213,102I060,77115706,20.699397,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,N,U,HE,DE,CW,,,1025.0,7.0,2.0,,,CW,HW,,,,,90.0,10.0,,,,
19335630,092L041,59458050,0.068281,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,3178.0,3.0,0.5,2.0,0.8,CW,HW,BA,SS,,,40.1,39.9,10.0,10.0,,
19335917,092L041,60458072,0.28015,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,3178.0,3.0,0.5,2.0,0.8,CW,HW,BA,SS,,,40.1,39.9,10.0,10.0,,
19336933,102I060,78656064,14.540204,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,50.0,7.00115,700.0,27.0,8.0,27.0,10.5,CW,HW,PLC,,,,85.0,10.0,5.0,,,
19337049,102I050,41779219,34.029836,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,17.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,80.0,4.0,800.0,19.0,5.0,19.0,7.0,CW,HW,DR,,,,60.0,20.0,20.0,,,
19337052,102I060,88515784,3.137452,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,21.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,60.0,1.0,900.0,17.0,4.2,17.0,5.7,CW,HW,,,,,60.0,40.0,,,,
19337054,102I060,86235908,5.513509,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,21.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,40.0,1.0,800.0,17.0,4.2,17.0,5.7,CW,HW,,,,,80.0,20.0,,,,
19337236,102I060,75886090,6.434493,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,60.0,10.0,600.0,27.0,10.0,27.0,10.5,CW,HW,DR,,,,60.0,20.0,20.0,,,
19337254,102I060,73025747,8.818069,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,65.0,15.00001,649.0,27.0,10.0,27.0,11.0,CW,HW,DR,,,,65.0,30.0,5.0,,,
19337347,102I050,659180,1.215848,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,50.0,0.0,1000.0,11.0,2.0,11.0,3.0,CW,HW,,,,,90.0,10.0,,,,
19337486,102I059,63803336,1.231765,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,25.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,70.0,2.0,1200.0,15.0,4.0,15.0,6.2,CW,HW,,,,,80.0,20.0,,,,
19337487,102I060,72131683,9.029471,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,65.0,2.0,800.0,19.0,5.0,19.0,6.5,CW,HW,DR,,,,75.0,15.0,10.0,,,
19337665,102I060,70361807,2.421886,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,24.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,20.0,1.0,900.0,8.0,3.0,8.0,4.0,CW,HW,DR,,,,60.0,35.0,5.0,,,
19337717,102I060,73575562,2.565833,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,17.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,70.0,25.0,700.0,27.0,9.0,27.0,16.0,CW,HW,SS,DR,,,40.0,35.0,20.0,5.0,,
19392679,102I060,78754279,3.537393,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,22.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,45.0,85.0,525.0,190.0,42.0,,,CW,HW,,,,,70.0,30.0,,,,
19392683,102I060,77524451,1.21553,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,22.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,45.0,85.0,525.0,190.0,42.0,,,CW,HW,,,,,70.0,30.0,,,,
19392866,102I060,79881034,2.336272,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,22.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,35.0,0.0,700.0,9.0,2.0,9.0,3.0,CW,HW,,,,,80.0,20.0,,,,
19392910,102I070,7342353,9.797411,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,23.0,H,cwhvh1_cw_hw_h,True,Y,V,N,U,SL,SP,CW,7.0,1.0,2267.0,10.0,2.0,10.0,3.2,CW,HW,YC,,,,60.0,20.0,20.0,,,
19393018,102I060,92960874,6.008839,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,24.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,30.0,,3000.0,11.0,2.0,9.0,2.7,CW,HW,,,,,70.0,30.0,,,,
19455825,092L041,89405641,2.765685,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,22.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,35.0,0.0,1000.0,12.0,2.1,12.0,3.6,CW,HW,DR,,,,70.0,20.0,10.0,,,
19484475,102I080,13723694,44.322636,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,19.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,,35.0,,,10.0,2.5,10.0,2.5,CW,HW,,,,,90.0,10.0,,,,
19484505,102I080,26812867,3.577421,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,35.0,78.97637,1040.0,42.0,22.5,42.0,22.5,CW,HW,FD,,,,40.0,30.0,30.0,,,
19484512,102I080,35863343,1.372148,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,10.0,,,3.0,0.8,3.0,0.8,CW,HW,DR,,,,70.0,20.0,10.0,,,
19484515,102I080,36813226,15.807262,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,23.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,4314.0,3.0,0.6,3.0,0.4,CW,HW,SS,,,,50.0,40.0,10.0,,,
19491628,102I060,6054590,1.126572,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,18.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,65.0,65.0,660.0,190.0,34.0,,,CW,HW,DR,,,,45.0,40.0,15.0,,,
19491639,102I060,91403632,14.04696,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,23.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,1920.0,4.0,1.1,3.0,0.5,CW,HW,,,,,60.0,40.0,,,,
19491642,102I060,91983558,2.832444,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,17.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,60.0,79.99999,810.0,190.0,33.0,,,CW,HW,,,,,85.0,15.0,,,,
19491656,102I060,6482093,52.580674,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,23.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,1990.0,3.0,0.9,3.0,0.8,CW,HW,,,,,70.0,30.0,,,,
19491674,102I060,14524565,5.286521,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,21.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,DE,CW,70.0,5.0,799.0,29.0,9.5,29.0,12.1,CW,HW,DR,,,,65.0,30.0,5.0,,,
19492014,102I060,99150883,42.766436,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,N,U,SL,DE,CW,,,2500.0,8.0,2.0,,,CW,HW,SS,,,,70.0,20.0,10.0,,,
19492016,102I060,1540776,8.326142,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,N,U,SL,DE,CW,,,2500.0,8.0,2.0,,,CW,HW,SS,,,,70.0,20.0,10.0,,,
19492029,102I060,5500006,2.449931,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,23.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,1096.0,3.0,0.5,3.0,0.4,CW,HW,,,,,90.0,10.0,,,,
19492030,102I060,5220301,41.687079,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,23.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,1096.0,3.0,0.5,3.0,0.4,CW,HW,,,,,90.0,10.0,,,,
19492045,102I050,5218793,3.251646,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,27.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,433.0,8.0,1.6,8.0,2.3,CW,HW,,,,,90.0,10.0,,,,
20153884,102I060,79323951,3.303532,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,25.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,1440.0,8.0,2.6,8.0,3.0,CW,HW,,,,,90.0,10.0,,,,
21162591,102I060,71444529,9.11731,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,11.0,,2160.0,18.0,4.0,18.0,6.0,CW,HW,BA,YC,,,86.0,10.0,2.0,2.0,,
23339231,102I080,38503696,17.537558,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,17.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,50.0,95.7684,451.0,362.0,30.9,362.0,30.9,CW,HW,,,,,65.0,35.0,,,,
23339232,102I080,45133532,5.085202,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,50.0,79.84932,293.0,362.0,35.5,362.0,35.5,CW,HW,BA,,,,55.0,40.0,5.0,,,
23339241,102I080,39023417,8.561189,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,20.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,OP,CW,50.0,81.51609,323.0,362.0,36.2,362.0,36.2,CW,HW,BA,SS,,,70.0,20.0,5.0,5.0,,
23339366,102I070,8872309,6.789666,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,23.0,H,cwhvh1_cw_hw_h,True,Y,V,T,U,TC,SP,CW,7.0,,2267.0,10.0,2.0,10.0,3.2,CW,HW,YC,,,,60.0,20.0,20.0,,,
13521399,092L061,1811276,0.795905,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,7.0,L,cwhvh1_cw_hw_l,True,N,V,T,U,TC,SP,CW,20.0,43.24261,625.0,362.0,16.7,362.0,16.7,CW,HW,,,,,85.0,15.0,,,,
13521424,092L061,9141677,1.616699,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,7.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,SP,CW,20.0,38.41917,634.0,362.0,18.8,362.0,18.8,CW,HW,,,,,80.0,20.0,,,,
13521660,092L061,7301828,1.961603,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,6.0,L,cwhvh1_cw_hw_l,True,N,V,T,U,TC,SP,CW,10.0,52.122498,377.0,362.0,21.9,362.0,21.9,CW,HW,,,,,60.0,40.0,,,,
13528794,092L071,56025584,3.445212,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,45.0,73.27164,534.0,362.0,24.8,362.0,24.8,CW,HW,,,,,70.0,30.0,,,,
13528865,092L071,64604944,6.771853,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,50.0,75.612335,597.0,362.0,23.1,362.0,23.1,CW,HW,,,,,95.0,5.0,,,,
13529086,092L071,70204101,0.613734,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,40.0,66.12371,507.0,362.0,23.9,362.0,23.9,CW,HW,,,,,95.0,5.0,,,,
13530611,102I080,12193082,1.394924,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,50.0,88.526665,458.0,362.0,27.7,362.0,27.7,CW,HW,,,,,75.0,25.0,,,,
13530660,102I080,31293978,4.661643,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,50.0,82.66144,614.0,362.0,24.8,362.0,24.7,CW,HW,,,,,65.0,35.0,,,,
13530682,102I080,31903909,2.328049,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,SP,CW,15.0,61.09059,469.0,362.0,24.2,362.0,24.2,CW,HW,,,,,70.0,30.0,,,,
16355973,102I059,63394173,3.007862,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,10.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,40.0,45.0,619.0,190.0,19.0,,,CW,HW,,,,,75.0,25.0,,,,
16598764,102I080,31602809,1.597333,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,55.0,91.666595,288.0,362.0,36.4,362.0,36.4,CW,HW,,,,,65.0,35.0,,,,
16598844,102I070,7002776,2.688247,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,9.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,55.0,64.99999,420.0,190.0,18.0,,,CW,HW,,,,,95.0,5.0,,,,
16599340,102I070,11922526,3.032143,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,9.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,50.0,60.0,340.0,190.0,17.0,,,CW,HW,,,,,90.0,10.0,,,,
16599509,102I070,6992690,1.671636,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,50.0,70.000015,420.0,190.0,27.0,,,CW,HW,BA,,,,70.0,20.0,10.0,,,
16600847,102I060,87982706,2.241301,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,11.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,50.0,50.00001,200.0,250.0,24.0,,,CW,HW,,,,,60.0,40.0,,,,
16602940,102I060,8381164,18.833239,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,65.000084,219.0,250.0,26.0,,,CW,HW,,,,,60.0,40.0,,,,
16602943,102I060,9451272,3.444597,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,70.00014,200.0,250.0,26.0,,,CW,HW,,,,,60.0,40.0,,,,
16602952,102I060,95961207,2.570593,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,65.00016,200.0,250.0,28.0,,,CW,HW,,,,,60.0,40.0,,,,
16603036,102I060,82665593,1.443208,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,675.0,190.0,23.0,,,CW,HW,,,,,70.0,30.0,,,,
16603058,102I060,80592331,2.736852,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,10.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,65.0,60.0,240.0,232.0,20.0,,,CW,HW,BA,,,,70.0,20.0,10.0,,,
16606744,102I060,99650131,5.767978,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,70.00001,210.0,300.0,30.0,,,CW,HW,,,,,70.0,30.0,,,,
16606818,102I060,81002150,3.627653,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,6.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,65.0,59.99999,354.0,350.0,14.0,,,CW,HW,,,,,80.0,20.0,,,,
16606904,102I060,96809937,5.66185,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,11.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,55.0,55.00001,190.0,300.0,25.0,,,CW,HW,,,,,90.0,10.0,,,,
16606947,102I060,89302476,2.16674,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,11.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,65.0,219.0,250.0,23.0,,,CW,HW,,,,,80.0,20.0,,,,
16607167,102I060,72963995,1.451036,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,8.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,55.0,75.0,740.0,190.0,16.0,,,CW,HW,,,,,90.0,10.0,,,,
16607168,102I060,76904053,11.486578,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,10.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,45.0,60.00001,510.0,190.0,19.0,,,CW,HW,,,,,90.0,10.0,,,,
16607193,102I060,95745583,3.251331,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,55.0,75.00001,650.0,190.0,25.0,,,CW,HW,,,,,90.0,10.0,,,,
16607275,102I060,83562674,9.319208,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,70.00001,220.0,250.0,26.0,,,CW,HW,,,,,90.0,10.0,,,,
16607280,102I060,74023190,4.874123,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,70.00001,200.0,250.0,28.0,,,CW,HW,,,,,90.0,10.0,,,,
16609355,102I060,91273058,6.515819,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,64.999985,219.0,250.0,29.0,,,CW,HW,,,,,70.0,30.0,,,,
16620006,102I060,83115676,5.9439,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,524.0,190.0,23.0,,,CW,HW,,,,,70.0,30.0,,,,
17357188,092L071,94552931,4.467866,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,45.0,67.63003,584.0,362.0,22.8,362.0,22.8,CW,HW,YC,,,,80.0,15.0,5.0,,,
17357429,092L071,92443107,6.945441,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,SP,CW,20.0,,,21.0,4.0,21.0,4.7,CW,HW,SS,,,,80.0,15.0,5.0,,,
17359788,092L061,99202054,2.987625,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,55.0,92.32068,451.0,362.0,31.0,362.0,31.0,CW,HW,,,,,65.0,35.0,,,,
17359832,092L061,4102132,9.662665,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,35.0,52.85654,523.0,362.0,19.6,362.0,19.6,CW,HW,YC,,,,80.0,15.0,5.0,,,
17371395,102I059,65184642,10.174556,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,50.0,70.00001,690.0,190.0,27.0,,,CW,HW,,,,,80.0,20.0,,,,
17371400,102I059,66454822,1.828222,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,50.0,65.0,680.0,190.0,23.0,,,CW,HW,,,,,95.0,5.0,,,,
17373036,102I060,83681347,4.039694,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,65.0,230.0,250.0,27.0,,,CW,HW,,,,,60.0,40.0,,,,
17373037,102I060,82161421,7.830416,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,11.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,54.99999,270.0,200.0,22.0,,,CW,HW,,,,,80.0,20.0,,,,
17378188,102I060,75462803,7.19881,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,70.00016,210.0,250.0,26.0,,,CW,HW,,,,,60.0,40.0,,,,
17378194,102I060,72303057,12.850315,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,75.0,199.0,250.0,28.0,,,CW,HW,,,,,85.0,15.0,,,,
17378309,092L041,59728268,2.231925,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,65.0,65.000015,309.0,200.0,27.0,,,CW,HW,,,,,80.0,20.0,,,,
17380988,102I060,86455439,1.59236,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,55.0,60.0,490.0,190.0,26.0,,,CW,HW,,,,,80.0,20.0,,,,
17380990,102I060,84215495,34.353406,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,SP,CW,11.0,,1250.0,3.0,0.8,3.0,1.2,CW,HW,,,,,90.0,10.0,,,,
17380993,102I060,85375475,1.073233,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,SP,CW,11.0,,1250.0,3.0,0.8,3.0,1.2,CW,HW,,,,,90.0,10.0,,,,
17405773,092L041,56978443,2.694603,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,13.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,60.0,59.99999,299.0,200.0,26.0,,,CW,HW,,,,,80.0,20.0,,,,
17406075,102I060,86802459,1.558147,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,40.0,,3960.0,12.0,2.5,11.0,2.2,CW,HW,SS,,,,74.0,18.0,8.0,,,
17406076,102I060,86852553,1.126943,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,40.0,,3960.0,12.0,2.5,11.0,2.2,CW,HW,SS,,,,74.0,18.0,8.0,,,
17406077,102I060,89082344,21.001266,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,12.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,DE,CW,65.0,69.999985,239.0,250.0,25.0,,,CW,HW,BA,,,,70.0,20.0,10.0,,,
17406080,102I060,85302377,1.999975,CWHvh1,CWH,vh,1,,CWHvh1_CW+HW,CW+HW,14.0,L,cwhvh1_cw_hw_l,True,Y,V,T,U,TC,OP,CW,40.0,,3960.0,12.0,2.5,11.0,2.2,CW,HW,SS,,,,74.0,18.0,8.0,,,
