au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status,curve_point_count,curve_age_min,curve_age_max,max_volume,age_at_max_volume,source_stand_count,source_row_count,observed_bin_count,sparse_warning,selected_path,rmse,mape,tail_rmse,accepted,canonical_curve_au_id,lexmatch_alias_used,canonical_selected_area_ha,plot_count,plot_paths,natural_curve_status
cwhvm1_dr_hw_h,CWHvm1_DR+HW,True,620.529576,101,CWHvm1,CWH,vm,1.0,DR+HW,H,31.851484,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,688.708296,145.0,99.0,22278.0,49.0,False,smoothed_bin_pchip,10.855442,0.011366,11.43366,True,cwhvm1_dr_hw_h,False,620.529576,1,plots/vdyp_fitdiag_tfl6-cwhvm1_dr_hw_h.png,selected_curve_family_available
cwhvm1_yc_hw_l,CWHvm1_YC+HW,True,585.006343,35,CWHvm1,CWH,vm,1.0,YC+HW,L,7.257143,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1020.24444,155.0,34.0,4847.0,49.0,False,smoothed_bin_pchip,79.697229,0.062656,99.846006,True,cwhvm1_yc_hw_l,False,585.006343,1,plots/vdyp_fitdiag_tfl6-cwhvm1_yc_hw_l.png,selected_curve_family_available
cwhvm1_ss_hw_h,CWHvm1_SS+HW,True,576.664115,52,CWHvm1,CWH,vm,1.0,SS+HW,H,38.153847,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1424.327772,150.0,49.0,10471.0,49.0,False,smoothed_bin_pchip,11.693502,0.006368,6.099111,True,cwhvm1_ss_hw_h,False,576.664115,1,plots/vdyp_fitdiag_tfl6-cwhvm1_ss_hw_h.png,selected_curve_family_available
cwhvm1_cw_l,CWHvm1_CW,True,558.799848,162,CWHvm1,CWH,vm,1.0,CW,L,7.759259,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,828.523074,160.0,147.0,21977.0,49.0,False,smoothed_bin_pchip,30.234306,0.031788,37.089995,True,cwhvm1_cw_l,False,558.799848,1,plots/vdyp_fitdiag_tfl6-cwhvm1_cw_l.png,selected_curve_family_available
cwhvm2_cw_hw_h,CWHvm2_CW+HW,True,548.518658,52,CWHvm2,CWH,vm,2.0,CW+HW,H,22.057692,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,903.918314,165.0,51.0,10354.0,49.0,False,smoothed_bin_pchip,11.526874,0.011432,11.710335,True,cwhvm2_cw_hw_h,False,548.518658,1,plots/vdyp_fitdiag_tfl6-cwhvm2_cw_hw_h.png,selected_curve_family_available
cwhvm1_ss_hw_l,CWHvm1_SS+HW,True,541.878934,56,CWHvm1,CWH,vm,1.0,SS+HW,L,25.375,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1099.62384,175.0,49.0,10511.0,49.0,False,smoothed_bin_pchip,8.295239,0.006785,5.379744,True,cwhvm1_ss_hw_l,False,541.878934,1,plots/vdyp_fitdiag_tfl6-cwhvm1_ss_hw_l.png,selected_curve_family_available
cwhvm1_ss_hw_m,CWHvm1_SS+HW,True,519.509989,49,CWHvm1,CWH,vm,1.0,SS+HW,M,32.081635,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1167.609253,155.0,49.0,11269.0,49.0,False,smoothed_bin_pchip,10.328949,0.007029,7.271173,True,cwhvm1_ss_hw_m,False,519.509989,1,plots/vdyp_fitdiag_tfl6-cwhvm1_ss_hw_m.png,selected_curve_family_available
cwhvm1_cw_yc_h,CWHvm1_CW+YC,True,485.666198,66,CWHvm1,CWH,vm,1.0,CW+YC,H,19.030304,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,927.73644,160.0,65.0,12951.0,49.0,False,smoothed_bin_pchip,30.963885,0.022822,37.665557,True,cwhvm1_cw_yc_h,False,485.666198,1,plots/vdyp_fitdiag_tfl6-cwhvm1_cw_yc_h.png,selected_curve_family_available
cwhvh1_hw_ba_l,CWHvh1_HW+BA,True,467.414274,81,CWHvh1,CWH,vh,1.0,HW+BA,L,14.691358,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,700.372312,175.0,78.0,12556.0,49.0,False,smoothed_bin_pchip,9.309626,0.011551,7.909472,True,cwhvh1_hw_ba_l,False,467.414274,1,plots/vdyp_fitdiag_tfl6-cwhvh1_hw_ba_l.png,selected_curve_family_available
cwhvm1_dr_hw_l,CWHvm1_DR+HW,True,463.173065,128,CWHvm1,CWH,vm,1.0,DR+HW,L,19.320312,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,349.18119,145.0,125.0,28296.0,49.0,False,smoothed_bin_pchip,4.770796,0.009095,2.659533,True,cwhvm1_dr_hw_l,False,463.173065,1,plots/vdyp_fitdiag_tfl6-cwhvm1_dr_hw_l.png,selected_curve_family_available
cwhvm2_cw_hw_l,CWHvm2_CW+HW,True,408.991977,63,CWHvm2,CWH,vm,2.0,CW+HW,L,11.666667,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,921.220103,160.0,61.0,7635.0,49.0,False,smoothed_bin_pchip,35.665421,0.030258,44.166387,True,cwhvm2_cw_hw_l,False,408.991977,1,plots/vdyp_fitdiag_tfl6-cwhvm2_cw_hw_l.png,selected_curve_family_available
cwhvm1_hw_fd_l,CWHvm1_HW+FD,True,401.313888,67,CWHvm1,CWH,vm,1.0,HW+FD,L,18.238806,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1064.334544,185.0,63.0,12242.0,49.0,False,smoothed_bin_pchip,10.94185,0.009684,10.655722,True,cwhvm1_hw_fd_l,False,401.313888,1,plots/vdyp_fitdiag_tfl6-cwhvm1_hw_fd_l.png,selected_curve_family_available
cwhvm2_yc_hw_l,CWHvm2_YC+HW,True,398.830202,49,CWHvm2,CWH,vm,2.0,YC+HW,L,9.551021,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1006.785015,130.0,48.0,5815.0,49.0,False,smoothed_bin_pchip,60.280072,0.077046,66.16144,True,cwhvm2_yc_hw_l,False,398.830202,1,plots/vdyp_fitdiag_tfl6-cwhvm2_yc_hw_l.png,selected_curve_family_available
cwhvm2_hw_yc_h,CWHvm2_HW+YC,True,387.20452,52,CWHvm2,CWH,vm,2.0,HW+YC,H,26.653847,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1130.529329,180.0,50.0,13155.0,49.0,False,smoothed_bin_pchip,9.175236,0.006649,5.840044,True,cwhvm2_hw_yc_h,False,387.20452,1,plots/vdyp_fitdiag_tfl6-cwhvm2_hw_yc_h.png,selected_curve_family_available
cwhvh1_hw_ss_h,CWHvh1_HW+SS,True,376.075834,40,CWHvh1,CWH,vh,1.0,HW+SS,H,29.6,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1246.927492,175.0,40.0,8953.0,49.0,False,smoothed_bin_pchip,12.648916,0.009415,12.704004,True,cwhvh1_hw_ss_h,False,376.075834,1,plots/vdyp_fitdiag_tfl6-cwhvh1_hw_ss_h.png,selected_curve_family_available
cwhvm1_yc_cw_l,CWHvm1_YC+CW,True,373.090164,50,CWHvm1,CWH,vm,1.0,YC+CW,L,7.46,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1002.393251,150.0,50.0,6557.0,49.0,False,smoothed_bin_pchip,83.190068,0.096518,104.233933,True,cwhvm1_yc_cw_l,False,373.090164,1,plots/vdyp_fitdiag_tfl6-cwhvm1_yc_cw_l.png,selected_curve_family_available
cwhvh1_hw_ba_h,CWHvh1_HW+BA,True,372.648201,59,CWHvh1,CWH,vh,1.0,HW+BA,H,25.288136,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1069.18605,165.0,57.0,12129.0,49.0,False,smoothed_bin_pchip,16.950911,0.013266,19.752464,True,cwhvh1_hw_ba_h,False,372.648201,1,plots/vdyp_fitdiag_tfl6-cwhvh1_hw_ba_h.png,selected_curve_family_available
cwhvm1_dr_hw_m,CWHvm1_DR+HW,True,354.077189,96,CWHvm1,CWH,vm,1.0,DR+HW,M,24.041666,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,537.438671,125.0,95.0,20748.0,49.0,False,smoothed_bin_pchip,9.185658,0.012905,4.280843,True,cwhvm1_dr_hw_m,False,354.077189,1,plots/vdyp_fitdiag_tfl6-cwhvm1_dr_hw_m.png,selected_curve_family_available
cwhvm2_yc_hw_h,CWHvm2_YC+HW,True,351.523571,37,CWHvm2,CWH,vm,2.0,YC+HW,H,19.64865,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,832.912065,180.0,33.0,7486.0,49.0,False,smoothed_bin_pchip,7.884464,0.008634,5.714107,True,cwhvm2_yc_hw_h,False,351.523571,1,plots/vdyp_fitdiag_tfl6-cwhvm2_yc_hw_h.png,selected_curve_family_available
cwhvm2_ba_hw_h,CWHvm2_BA+HW,True,350.789044,37,CWHvm2,CWH,vm,2.0,BA+HW,H,28.18919,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1197.498764,170.0,36.0,8656.0,49.0,False,smoothed_bin_pchip,8.570388,0.005543,3.974616,True,cwhvm2_ba_hw_h,False,350.789044,1,plots/vdyp_fitdiag_tfl6-cwhvm2_ba_hw_h.png,selected_curve_family_available
cwhvm2_ba_hw_l,CWHvm2_BA+HW,True,345.036288,58,CWHvm2,CWH,vm,2.0,BA+HW,L,16.155172,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,866.105948,170.0,57.0,9362.0,49.0,False,smoothed_bin_pchip,8.878469,0.009122,7.503553,True,cwhvm2_ba_hw_l,False,345.036288,1,plots/vdyp_fitdiag_tfl6-cwhvm2_ba_hw_l.png,selected_curve_family_available
cwhvm1_dr_l,CWHvm1_DR,True,342.368985,112,CWHvm1,CWH,vm,1.0,DR,L,18.982143,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,231.688751,120.0,105.0,25864.0,49.0,False,smoothed_bin_pchip,3.427244,0.012513,2.623708,True,cwhvm1_dr_l,False,342.368985,1,plots/vdyp_fitdiag_tfl6-cwhvm1_dr_l.png,selected_curve_family_available
cwhvh1_hw_cw_m,CWHvh1_HW+CW,True,339.5067,69,CWHvh1,CWH,vh,1.0,HW+CW,M,18.971014,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,794.820947,185.0,69.0,12824.0,49.0,False,smoothed_bin_pchip,12.0771,0.011629,13.896541,True,cwhvh1_hw_cw_m,False,339.5067,1,plots/vdyp_fitdiag_tfl6-cwhvh1_hw_cw_m.png,selected_curve_family_available
cwhvm1_ba_hw_h,CWHvm1_BA+HW,True,311.257048,36,CWHvm1,CWH,vm,1.0,BA+HW,H,30.055555,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,1118.544913,195.0,35.0,6738.0,49.0,False,smoothed_bin_pchip,9.944847,0.008107,7.639865,True,cwhvm1_ba_hw_h,False,311.257048,1,plots/vdyp_fitdiag_tfl6-cwhvm1_ba_hw_h.png,selected_curve_family_available
cwhvm1_dr_h,CWHvm1_DR,True,308.751729,74,CWHvm1,CWH,vm,1.0,DR,H,29.716219,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,630.693929,125.0,72.0,16366.0,49.0,False,smoothed_bin_pchip,7.077549,0.007915,2.893092,True,cwhvm1_dr_h,False,308.751729,1,plots/vdyp_fitdiag_tfl6-cwhvm1_dr_h.png,selected_curve_family_available
cwhvm1_yc_cw_m,CWHvm1_YC+CW,True,300.492117,28,CWHvm1,CWH,vm,1.0,YC+CW,M,10.821428,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,853.994072,150.0,28.0,3629.0,49.0,False,smoothed_bin_pchip,71.180994,0.08619,87.39063,True,cwhvm1_yc_cw_m,False,300.492117,1,plots/vdyp_fitdiag_tfl6-cwhvm1_yc_cw_m.png,selected_curve_family_available
cwhvm1_cw_yc_m,CWHvm1_CW+YC,True,285.012202,30,CWHvm1,CWH,vm,1.0,CW+YC,M,14.2,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,715.166245,165.0,30.0,4785.0,49.0,False,smoothed_bin_pchip,18.658115,0.017221,22.5409,True,cwhvm1_cw_yc_m,False,285.012202,1,plots/vdyp_fitdiag_tfl6-cwhvm1_cw_yc_m.png,selected_curve_family_available
cwhvm2_hw_yc_l,CWHvm2_HW+YC,True,282.434482,64,CWHvm2,CWH,vm,2.0,HW+YC,L,10.546875,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,835.859272,150.0,63.0,6069.0,49.0,False,smoothed_bin_pchip,29.018192,0.033933,34.37946,True,cwhvm2_hw_yc_l,False,282.434482,1,plots/vdyp_fitdiag_tfl6-cwhvm2_hw_yc_l.png,selected_curve_family_available
cwhvm2_hw_yc_m,CWHvm2_HW+YC,True,265.215143,33,CWHvm2,CWH,vm,2.0,HW+YC,M,14.727273,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,961.360857,150.0,33.0,3136.0,49.0,False,smoothed_bin_pchip,31.804174,0.032747,38.875153,True,cwhvm2_hw_yc_m,False,265.215143,1,plots/vdyp_fitdiag_tfl6-cwhvm2_hw_yc_m.png,selected_curve_family_available
cwhvh1_hw_ss_l,CWHvh1_HW+SS,True,265.087958,49,CWHvh1,CWH,vh,1.0,HW+SS,L,15.489796,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,742.66889,155.0,48.0,7160.0,49.0,False,smoothed_bin_pchip,20.685952,0.022113,18.936625,True,cwhvh1_hw_ss_l,False,265.087958,1,plots/vdyp_fitdiag_tfl6-cwhvh1_hw_ss_l.png,selected_curve_family_available
cwhvm1_ba_hw_l,CWHvm1_BA+HW,True,255.663163,47,CWHvm1,CWH,vm,1.0,BA+HW,L,17.893618,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,901.47973,170.0,46.0,6042.0,49.0,False,smoothed_bin_pchip,21.958141,0.016225,19.649126,True,cwhvm1_ba_hw_l,False,255.663163,1,plots/vdyp_fitdiag_tfl6-cwhvm1_ba_hw_l.png,selected_curve_family_available
cwhvh1_hw_ss_m,CWHvh1_HW+SS,True,246.655292,34,CWHvh1,CWH,vh,1.0,HW+SS,M,22.352942,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,978.447727,165.0,34.0,6596.0,49.0,False,smoothed_bin_pchip,12.19129,0.011483,13.247842,True,cwhvh1_hw_ss_m,False,246.655292,1,plots/vdyp_fitdiag_tfl6-cwhvh1_hw_ss_m.png,selected_curve_family_available
cwhvm2_cw_hw_m,CWHvm2_CW+HW,True,242.937625,45,CWHvm2,CWH,vm,2.0,CW+HW,M,15.422222,natural_unmanaged,natural_or_existing_unmanaged,VDYP 7.33b public natural-stand strategy,p10_4_natural_curve_diagnostics,public_vdyp_curve_available,True,not_applicable,not_applicable,public_vdyp,reviewed_phase5_curve_candidate,Existing Phase 5 natural curve available for comparison.,phase10_natural_curve_diagnostics_only,not_model_input,299,1.0,299.0,696.379602,165.0,44.0,5381.0,49.0,False,smoothed_bin_pchip,14.635126,0.018517,17.41865,True,cwhvm2_cw_hw_m,False,242.937625,1,plots/vdyp_fitdiag_tfl6-cwhvm2_cw_hw_m.png,selected_curve_family_available
